customer_id,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,cluster
4732,392,1,66.2,1,1,3,113,5,3
4733,296,4,73.14,1,3,3,133,7,3
4734,38,3,147.1,3,2,5,325,10,4
4735,273,5,162.1,1,4,5,145,10,2
4736,162,4,122.6,2,3,4,234,9,3
4737,102,1,18.0,2,1,1,211,4,0
4738,137,3,46.5,2,2,2,222,6,0
4739,391,2,13.2,1,1,1,111,3,1
4740,89,4,78.7,3,3,3,333,9,0
4741,96,7,109.4,2,5,4,254,11,2
4742,45,4,179.1,3,3,5,335,11,4
4743,179,5,118.64,2,4,4,244,10,3
4744,63,5,61.4,3,4,2,342,9,4
4745,6,7,155.98,5,5,5,555,15,4
4746,21,6,137.8,4,5,5,455,14,4
4747,128,5,175.42,2,4,5,245,11,2
4748,15,5,66.2,4,4,3,443,11,4
4749,318,4,82.75,1,3,3,133,7,3
4750,100,4,94.52,2,3,4,234,9,0
4751,41,3,50.8,3,2,2,322,7,4
4752,226,3,55.45,1,2,2,122,5,0
4753,52,6,301.1,3,5,5,355,13,2
4755,3,1,9.9,5,1,1,511,7,0
4756,103,6,198.5,2,5,5,255,12,2
4757,197,3,101.4,1,2,4,124,7,3
4758,389,4,39.7,1,3,2,132,6,3
4759,313,2,148.85,1,1,5,115,7,3
4760,272,4,122.7,1,3,4,134,8,3
4761,113,4,81.55,2,3,3,233,8,0
4762,61,6,73.98,3,5,3,353,11,4
4763,63,3,36.8,3,2,1,321,6,0
4764,94,3,53.95,2,2,2,222,6,0
4765,178,3,97.35,2,2,4,224,8,3
4766,92,4,119.26,2,3,4,234,9,4
4768,292,1,57.0,1,1,2,112,4,3
4769,101,5,107.85,2,4,4,244,10,4
4770,594,3,63.5,1,2,3,123,6,3
4771,369,3,53.2,1,2,2,122,5,3
4772,376,4,81.85,1,3,3,133,7,3
4773,51,7,147.1,3,5,5,355,13,4
4774,167,2,44.5,2,1,2,212,5,0
4775,641,1,17.6,1,1,1,111,3,1
4776,66,4,125.7,3,3,4,334,10,4
4778,128,5,146.4,2,4,5,245,11,2
4779,51,7,117.9,3,5,4,354,12,4
4780,102,7,127.22,2,5,4,254,11,2
4781,38,3,67.1,3,2,3,323,8,4
4782,136,5,88.05,2,4,4,244,10,0
4783,69,7,190.16,3,5,5,355,13,2
4784,110,2,114.0,2,1,4,214,7,2
4785,108,5,109.42,2,4,4,244,10,3
4786,395,3,76.1,1,2,3,123,6,3
4787,140,6,117.9,2,5,4,254,11,2
4788,246,5,152.02,1,4,5,145,10,3
4789,110,5,207.05,2,4,5,245,11,2
4790,137,3,53.39,2,2,2,222,6,0
4791,671,2,24.4,1,1,1,111,3,1
4792,163,2,18.7,2,1,1,211,4,1
4793,36,5,107.4,3,4,4,344,11,4
4794,64,4,68.8,3,3,3,333,9,4
4795,153,1,13.5,2,1,1,211,4,1
4796,127,5,95.6,2,4,4,244,10,0
4797,179,5,141.6,2,4,5,245,11,2
4798,39,3,45.84,3,2,2,322,7,0
4799,252,7,171.85,1,5,5,155,11,2
4800,6,5,205.6,5,4,5,545,14,2
4801,148,2,29.2,2,1,1,211,4,0
4802,507,1,30.0,1,1,1,111,3,1
4803,365,3,19.0,1,2,1,121,4,3
4804,3,6,167.54,5,5,5,555,15,4
4805,78,2,12.0,3,1,1,311,5,0
4806,36,4,87.0,3,3,3,333,9,4
4807,195,6,144.0,1,5,5,155,11,2
4808,132,3,91.08,2,2,4,224,8,0
4809,93,6,99.26,2,5,4,254,11,4
4810,137,2,37.4,2,1,2,212,5,0
4811,58,3,32.9,3,2,1,321,6,0
4812,217,4,105.3,1,3,4,134,8,3
4813,148,3,73.9,2,2,3,223,7,0
4814,108,6,110.7,2,5,4,254,11,2
4815,705,1,47.9,1,1,2,112,4,1
4816,152,1,3.2,2,1,1,211,4,1
4817,10,5,102.0,4,4,4,444,12,4
4818,285,3,43.5,1,2,2,122,5,1
4819,90,5,71.05,3,4,3,343,10,0
4820,23,7,133.8,4,5,5,455,14,4
4821,32,4,97.59,3,3,4,334,10,4
4822,179,6,50.8,2,5,2,252,9,2
4823,470,4,67.46,1,3,3,133,7,3
4824,559,1,11.6,1,1,1,111,3,1
4825,45,6,160.0,3,5,5,355,13,4
4826,198,6,180.3,1,5,5,155,11,2
4827,33,4,108.7,3,3,4,334,10,4
4828,80,7,201.41,3,5,5,355,13,2
4829,57,1,25.2,3,1,1,311,5,0
4830,372,4,36.7,1,3,1,131,5,3
4831,47,7,242.65,3,5,5,355,13,2
4832,27,5,140.02,4,4,5,445,13,4
4833,295,3,57.95,1,2,2,122,5,3
4834,247,1,7.8,1,1,1,111,3,1
4835,21,6,77.84,4,5,3,453,12,4
4836,47,5,242.0,3,4,5,345,12,2
4837,28,4,86.8,4,3,3,433,10,4
4838,333,3,75.3,1,2,3,123,6,3
4839,11,4,45.34,4,3,2,432,9,4
4840,208,4,79.4,1,3,3,133,7,0
4841,13,4,46.9,4,3,2,432,9,4
4842,22,5,79.89,4,4,3,443,11,4
4843,231,3,104.85,1,2,4,124,7,3
4844,310,1,23.4,1,1,1,111,3,1
4845,79,3,102.2,3,2,4,324,9,4
4846,391,2,15.0,1,1,1,111,3,1
4847,330,4,46.42,1,3,2,132,6,3
4848,77,3,48.5,3,2,2,322,7,0
4849,227,3,48.64,1,2,2,122,5,0
4850,168,2,41.9,2,1,2,212,5,0
4851,10,5,145.2,4,4,5,445,13,4
4852,131,8,108.8,2,5,4,254,11,2
4853,87,5,123.6,3,4,4,344,11,4
4854,372,3,44.35,1,2,2,122,5,1
4855,243,4,108.8,1,3,4,134,8,3
4856,346,3,51.85,1,2,2,122,5,3
4857,155,2,35.1,2,1,1,211,4,0
4858,318,3,50.6,1,2,2,122,5,3
4859,112,4,112.0,2,3,4,234,9,3
4860,411,6,69.76,1,5,3,153,9,3
4861,108,3,34.4,2,2,1,221,5,0
4862,229,5,95.3,1,4,4,144,9,3
4863,0,2,36.1,5,1,1,511,7,0
4864,26,10,150.58,4,5,5,455,14,2
4865,408,2,71.5,1,1,3,113,5,3
4866,131,3,27.1,2,2,1,221,5,0
4867,62,5,180.0,3,4,5,345,12,4
4868,242,5,51.7,1,4,2,142,7,3
4869,271,3,82.3,1,2,3,123,6,3
4870,547,3,24.4,1,2,1,121,4,1
4871,45,3,100.12,3,2,4,324,9,4
4872,432,4,111.62,1,3,4,134,8,3
4873,118,3,61.7,2,2,2,222,6,0
4874,7,2,43.95,5,1,2,512,8,0
4875,65,8,221.4,3,5,5,355,13,2
4876,312,3,61.9,1,2,3,123,6,3
4877,54,6,147.41,3,5,5,355,13,4
4878,100,3,71.8,2,2,3,223,7,0
4879,79,4,99.15,3,3,4,334,10,4
4880,475,2,127.1,1,1,4,114,6,3
4881,155,3,59.94,2,2,2,222,6,0
4882,60,2,36.6,3,1,1,311,5,0
4883,124,5,99.52,2,4,4,244,10,3
4884,699,1,26.3,1,1,1,111,3,1
4885,75,1,16.4,3,1,1,311,5,0
4886,338,4,121.31,1,3,4,134,8,3
4887,413,3,47.9,1,2,2,122,5,3
4888,320,2,39.55,1,1,2,112,4,1
4889,330,1,6.4,1,1,1,111,3,1
4890,107,5,93.6,2,4,4,244,10,0
4891,85,5,111.1,3,4,4,344,11,4
4892,261,3,96.2,1,2,4,124,7,3
4893,304,4,109.9,1,3,4,134,8,3
4894,7,3,81.0,5,2,3,523,10,4
4895,114,4,41.35,2,3,2,232,7,0
4896,67,3,71.3,3,2,3,323,8,4
4897,400,4,79.6,1,3,3,133,7,3
4898,157,3,57.2,2,2,2,222,6,0
4899,292,4,67.7,1,3,3,133,7,3
4900,455,2,26.1,1,1,1,111,3,1
4901,319,3,70.0,1,2,3,123,6,3
4902,258,3,25.0,1,2,1,121,4,1
4903,22,2,48.1,4,1,2,412,7,0
4904,389,1,14.5,1,1,1,111,3,1
4905,35,1,33.2,3,1,1,311,5,0
4906,91,4,107.34,2,3,4,234,9,4
4907,253,2,29.7,1,1,1,111,3,1
4908,224,3,74.19,1,2,3,123,6,0
4909,65,2,55.7,3,1,2,312,6,0
4910,35,3,74.9,3,2,3,323,8,4
4911,357,3,50.75,1,2,2,122,5,3
4913,151,3,31.4,2,2,1,221,5,0
4914,31,4,95.16,3,3,4,334,10,4
4915,103,7,88.4,2,5,4,254,11,2
4916,304,5,141.5,1,4,5,145,10,3
4917,393,3,45.4,1,2,2,122,5,1
4918,337,1,17.7,1,1,1,111,3,1
4919,275,2,58.9,1,1,2,112,4,3
4920,312,2,19.0,1,1,1,111,3,1
4922,13,5,106.0,4,4,4,444,12,4
4923,98,5,93.07,2,4,4,244,10,4
4924,107,6,87.4,2,5,3,253,10,3
4925,377,4,87.89,1,3,3,133,7,3
4926,405,1,2.9,1,1,1,111,3,1
4927,72,2,29.2,3,1,1,311,5,0
4928,134,1,68.4,2,1,3,213,6,0
4929,156,4,86.95,2,3,3,233,8,0
4930,504,1,18.7,1,1,1,111,3,1
4931,240,5,68.1,1,4,3,143,8,3
4932,40,6,95.9,3,5,4,354,12,4
4933,306,9,113.05,1,5,4,154,10,2
4934,60,4,37.0,3,3,2,332,8,4
4935,272,3,62.4,1,2,3,123,6,3
4936,290,2,31.1,1,1,1,111,3,1
4937,185,7,172.04,1,5,5,155,11,2
4938,20,6,124.87,4,5,4,454,13,4
4939,77,5,110.7,3,4,4,344,11,4
4940,131,3,82.75,2,2,3,223,7,0
4941,319,9,194.04,1,5,5,155,11,2
4942,37,4,98.1,3,3,4,334,10,4
4943,155,3,34.1,2,2,1,221,5,0
4944,88,4,53.05,3,3,2,332,8,0
4945,150,1,12.0,2,1,1,211,4,1
4946,56,5,162.5,3,4,5,345,12,4
4947,42,5,154.25,3,4,5,345,12,4
4948,586,2,27.6,1,1,1,111,3,1
4949,134,1,15.2,2,1,1,211,4,0
4950,252,3,52.72,1,2,2,122,5,3
4951,36,6,137.6,3,5,5,355,13,4
4952,69,7,172.5,3,5,5,355,13,4
4953,81,4,144.9,3,3,5,335,11,4
4954,97,4,60.0,2,3,2,232,7,0
4955,385,3,39.8,1,2,2,122,5,1
4956,405,3,45.3,1,2,2,122,5,1
4957,515,3,63.4,1,2,3,123,6,3
4958,172,5,189.7,2,4,5,245,11,2
4959,183,5,98.1,1,4,4,144,9,3
4960,133,4,36.0,2,3,1,231,6,0
4961,423,1,16.2,1,1,1,111,3,1
4962,276,5,118.8,1,4,4,144,9,3
4963,366,4,69.1,1,3,3,133,7,3
4964,30,2,23.15,4,1,1,411,6,0
4965,80,2,59.9,3,1,2,312,6,0
4966,339,2,55.6,1,1,2,112,4,3
4967,98,5,151.4,2,4,5,245,11,2
4968,47,3,121.2,3,2,4,324,9,4
4969,218,5,94.36,1,4,4,144,9,3
4970,144,3,70.5,2,2,3,223,7,0
4971,227,3,41.4,1,2,2,122,5,0
4972,327,6,138.7,1,5,5,155,11,3
4973,581,1,16.4,1,1,1,111,3,1
4974,420,2,34.24,1,1,1,111,3,1
4975,58,5,110.7,3,4,4,344,11,4
4976,166,2,88.4,2,1,4,214,7,3
4977,132,2,72.85,2,1,3,213,6,0
4978,711,1,42.6,1,1,2,112,4,1
4979,250,3,28.6,1,2,1,121,4,1
4980,492,1,20.75,1,1,1,111,3,1
4981,354,2,98.1,1,1,4,114,6,3
4982,151,1,9.6,2,1,1,211,4,1
4983,382,3,29.22,1,2,1,121,4,1
4984,248,3,22.15,1,2,1,121,4,1
4985,4,4,25.97,5,3,1,531,9,4
4986,332,4,86.95,1,3,3,133,7,3
4987,357,3,26.4,1,2,1,121,4,1
4988,10,5,134.2,4,4,5,445,13,4
4989,194,3,86.2,1,2,3,123,6,0
4990,16,3,99.4,4,2,4,424,10,4
4991,373,5,61.34,1,4,2,142,7,3
4992,193,4,133.9,1,3,5,135,9,3
4993,324,5,96.78,1,4,4,144,9,3
4994,325,1,13.5,1,1,1,111,3,1
4995,576,2,29.0,1,1,1,111,3,1
4996,36,3,28.5,3,2,1,321,6,0
4997,3,2,93.0,5,1,4,514,10,4
4998,77,1,33.0,3,1,1,311,5,0
4999,4,6,164.86,5,5,5,555,15,4
5000,323,3,21.8,1,2,1,121,4,3
