member_number,last_purchase,first_purchase,frequency,monetary,total_items,recency,tenure_days,AOV,avg_items_per_order,R_score,F_score,M_score,RFM_code,Segment
3088,2015-12-03,2014-03-11,3,62.800000000000004,14,28,632,20.933333333333334,4.666666666666667,5,2,3,523,Mới
3089,2015-10-17,2014-02-24,5,94.5,24,75,600,18.9,4.8,4,4,4,444,VIP
3090,2015-11-04,2014-01-23,9,145.22000000000003,45,57,650,16.13555555555556,5.0,4,5,5,455,VIP
3092,2015-12-24,2014-09-02,3,39.0,13,7,478,13.0,4.333333333333333,5,2,2,522,Mới
3093,2015-03-13,2015-03-13,1,7.32,2,293,0,7.32,2.0,2,1,1,211,Vãng lai
3094,2015-10-06,2014-06-26,8,105.44999999999999,24,86,467,13.181249999999999,3.0,4,5,4,454,VIP
3095,2015-10-13,2014-05-08,6,114.0,27,79,523,19.0,4.5,4,5,4,454,VIP
3096,2015-08-22,2015-06-23,3,48.300000000000004,12,131,60,16.1,4.0,3,2,2,322,Khác
3097,2015-08-10,2015-08-10,1,12.4,3,143,0,12.4,3.0,3,1,1,311,Vãng lai
3098,2015-09-04,2014-05-29,2,11.4,7,118,463,5.7,3.5,3,1,1,311,Vãng lai
3099,2015-07-18,2014-02-10,5,97.6,25,166,523,19.52,5.0,3,4,4,344,Trung thành
3100,2015-05-23,2014-04-16,5,95.1,23,222,402,19.02,4.6,2,4,4,244,Nguy cơ
3101,2015-12-17,2014-02-07,6,144.1,30,14,678,24.016666666666666,5.0,5,5,5,555,VIP
3102,2015-12-04,2014-04-17,4,123.86,19,27,596,30.965,4.75,5,3,4,534,Trung thành
3103,2014-12-10,2014-02-26,2,13.8,9,386,287,6.9,4.5,1,1,1,111,Vãng lai
3104,2015-06-04,2014-01-22,6,92.15,38,210,498,15.358333333333334,6.333333333333333,2,5,4,254,Nguy cơ
3105,2014-04-12,2014-04-12,1,14.2,3,628,0,14.2,3.0,1,1,1,111,Vãng lai
3106,2014-05-11,2014-01-10,3,75.53999999999999,13,599,121,25.179999999999996,4.333333333333333,1,2,3,123,Khác
3107,2015-11-16,2014-01-02,7,101.7,28,45,683,14.528571428571428,4.0,5,5,4,554,VIP
3108,2014-03-25,2014-03-25,1,13.850000000000001,8,646,0,13.850000000000001,8.0,1,1,1,111,Vãng lai
3109,2015-06-29,2014-03-25,4,92.4,19,185,461,23.1,4.75,3,3,4,334,Trung thành
3110,2014-07-23,2014-05-29,2,58.4,15,526,55,29.2,7.5,1,1,2,112,Khác
3111,2015-12-23,2014-02-19,6,113.7,34,8,672,18.95,5.666666666666667,5,5,4,554,VIP
3112,2015-05-19,2014-05-08,4,48.2,18,226,376,12.05,4.5,2,3,2,232,Nguy cơ
3113,2015-06-18,2014-01-06,5,114.1,23,196,528,22.82,4.6,2,4,4,244,Nguy cơ
3115,2014-10-29,2014-01-30,7,185.54000000000002,36,428,272,26.505714285714287,5.142857142857143,1,5,5,155,Nguy cơ
3116,2014-12-10,2014-03-12,5,141.4,27,386,273,28.28,5.4,1,4,5,145,Nguy cơ
3117,2015-09-30,2014-01-09,4,95.5,20,92,629,23.875,5.0,4,3,4,434,Trung thành
3118,2015-12-29,2014-11-07,3,41.0,14,2,417,13.666666666666666,4.666666666666667,5,2,2,522,Mới
3119,2015-06-28,2014-01-22,6,196.8,35,186,522,32.800000000000004,5.833333333333333,3,5,5,355,Trung thành
3120,2015-12-23,2014-01-02,10,243.5,44,8,720,24.35,4.4,5,5,5,555,VIP
3122,2015-10-31,2014-01-09,9,117.42,47,61,660,13.046666666666667,5.222222222222222,4,5,4,454,VIP
3123,2014-12-15,2014-04-16,4,65.10000000000001,21,381,243,16.275000000000002,5.25,1,3,3,133,Nguy cơ
3124,2015-04-09,2015-04-09,1,5.699999999999999,4,266,0,5.699999999999999,4.0,2,1,1,211,Vãng lai
3125,2014-10-05,2014-02-23,2,45.8,10,452,224,22.9,5.0,1,1,2,112,Khác
3126,2014-12-02,2014-12-02,1,8.5,4,394,0,8.5,4.0,1,1,1,111,Vãng lai
3127,2014-12-03,2014-02-25,4,74.8,17,393,281,18.7,4.25,1,3,3,133,Nguy cơ
3128,2015-08-30,2015-04-20,4,129.79999999999998,38,123,132,32.449999999999996,9.5,3,3,5,335,Trung thành
3129,2014-07-26,2014-04-02,3,69.65,14,523,115,23.21666666666667,4.666666666666667,1,2,3,123,Khác
3130,2015-05-02,2014-02-01,3,17.5,12,243,455,5.833333333333333,4.0,2,2,1,221,Khác
3131,2014-12-03,2014-01-31,2,33.2,10,393,306,16.6,5.0,1,1,1,111,Vãng lai
3132,2015-08-29,2014-09-14,4,75.4,19,124,349,18.85,4.75,3,3,3,333,Trung thành
3133,2015-12-25,2014-04-01,4,107.80000000000001,16,6,633,26.950000000000003,4.0,5,3,4,534,Trung thành
3134,2015-06-07,2015-06-07,1,9.4,3,207,0,9.4,3.0,2,1,1,211,Vãng lai
3135,2015-07-26,2014-06-21,3,34.22,8,158,400,11.406666666666666,2.6666666666666665,3,2,1,321,Khác
3136,2014-04-28,2014-04-28,1,7.9,5,612,0,7.9,5.0,1,1,1,111,Vãng lai
3137,2015-08-24,2014-02-23,8,103.7,33,129,547,12.9625,4.125,3,5,4,354,Trung thành
3138,2015-04-19,2014-05-24,4,89.9,21,256,330,22.475,5.25,2,3,4,234,Nguy cơ
3139,2015-04-21,2014-01-23,7,113.66,32,254,453,16.237142857142857,4.571428571428571,2,5,4,254,Nguy cơ
3140,2015-08-27,2014-03-26,6,100.13,26,126,519,16.688333333333333,4.333333333333333,3,5,4,354,Trung thành
3141,2015-11-16,2014-01-04,7,117.4,33,45,681,16.771428571428572,4.714285714285714,5,5,4,554,VIP
3142,2014-09-01,2014-02-12,5,42.8,16,486,201,8.559999999999999,3.2,1,4,2,142,Nguy cơ
3143,2015-05-24,2015-01-21,2,37.9,9,221,123,18.95,4.5,2,1,2,212,Khác
3144,2015-08-16,2014-06-05,4,132.51999999999998,27,137,437,33.129999999999995,6.75,3,3,5,335,Trung thành
3145,2015-11-16,2014-08-15,4,61.4,16,45,458,15.35,4.0,5,3,2,532,Trung thành
3146,2014-06-27,2014-02-07,2,21.799999999999997,9,552,140,10.899999999999999,4.5,1,1,1,111,Vãng lai
3147,2015-12-24,2015-02-20,2,30.75,12,7,307,15.375,6.0,5,1,1,511,Mới
3148,2015-03-28,2014-04-23,4,153.16,28,278,339,38.29,7.0,2,3,5,235,Nguy cơ
3149,2014-01-25,2014-01-25,1,79.5,6,705,0,79.5,6.0,1,1,3,113,Khác
3150,2014-08-11,2014-03-31,3,38.59,11,507,133,12.863333333333335,3.6666666666666665,1,2,2,122,Khác
3151,2015-09-25,2014-08-20,3,45.45,15,97,401,15.15,5.0,4,2,2,422,Khác
3152,2015-11-24,2015-11-24,1,31.500000000000004,12,37,0,31.500000000000004,12.0,5,1,1,511,Mới
3153,2015-10-08,2014-04-14,6,96.2,33,84,542,16.033333333333335,5.5,4,5,4,454,VIP
3154,2015-06-22,2014-12-04,5,84.12,20,192,200,16.824,4.0,2,4,3,243,Nguy cơ
3155,2014-09-22,2014-09-22,1,20.0,4,465,0,20.0,4.0,1,1,1,111,Vãng lai
3156,2015-08-02,2014-01-02,3,51.0,14,151,577,17.0,4.666666666666667,3,2,2,322,Khác
3157,2014-10-08,2014-04-25,3,59.52,10,449,166,19.84,3.3333333333333335,1,2,2,122,Khác
3158,2014-10-04,2014-02-14,4,80.4,19,453,232,20.1,4.75,1,3,3,133,Nguy cơ
3159,2015-01-31,2014-04-18,3,45.44,12,334,288,15.146666666666667,4.0,1,2,2,122,Khác
3160,2015-05-06,2014-01-14,5,118.26,24,239,477,23.652,4.8,2,4,4,244,Nguy cơ
3161,2015-11-08,2014-10-09,4,83.7,18,53,395,20.925,4.5,4,3,3,433,Trung thành
3162,2015-06-06,2015-06-06,1,2.6,4,208,0,2.6,4.0,2,1,1,211,Vãng lai
3163,2014-12-29,2014-11-09,2,12.100000000000001,8,367,50,6.050000000000001,4.0,1,1,1,111,Vãng lai
3164,2015-09-30,2014-02-14,6,203.76,41,92,593,33.96,6.833333333333333,4,5,5,455,VIP
3165,2015-11-27,2014-05-07,5,177.1,37,34,569,35.42,7.4,5,4,5,545,VIP
3166,2015-04-28,2014-05-03,6,131.8,31,247,360,21.96666666666667,5.166666666666667,2,5,5,255,Nguy cơ
3167,2015-11-04,2015-02-03,3,85.7,17,57,274,28.566666666666666,5.666666666666667,4,2,3,423,Khác
3168,2015-12-16,2014-03-19,5,67.0,20,15,637,13.4,4.0,5,4,3,543,Trung thành
3169,2015-07-02,2015-06-14,2,43.2,11,182,18,21.6,5.5,3,1,2,312,Khác
3170,2015-12-03,2014-03-29,3,137.39999999999998,24,28,614,45.79999999999999,8.0,5,2,5,525,Mới
3171,2014-10-17,2014-10-17,1,81.80000000000001,8,440,0,81.80000000000001,8.0,1,1,3,113,Khác
3172,2015-03-01,2014-03-24,3,31.0,11,305,342,10.333333333333334,3.6666666666666665,2,2,1,221,Khác
3173,2015-07-25,2015-07-25,1,14.6,4,159,0,14.6,4.0,3,1,1,311,Vãng lai
3174,2015-02-09,2014-11-10,2,11.8,6,325,91,5.9,3.0,1,1,1,111,Vãng lai
3175,2015-11-23,2014-04-29,6,146.20000000000002,30,38,573,24.36666666666667,5.0,5,5,5,555,VIP
3176,2015-08-01,2014-06-09,6,100.10000000000001,25,152,418,16.683333333333334,4.166666666666667,3,5,4,354,Trung thành
3177,2014-10-18,2014-09-13,2,28.6,9,439,35,14.3,4.5,1,1,1,111,Vãng lai
3178,2015-12-08,2014-02-01,5,47.1,21,23,675,9.42,4.2,5,4,2,542,Trung thành
3179,2015-03-21,2015-03-21,1,10.5,4,285,0,10.5,4.0,2,1,1,211,Vãng lai
3180,2015-10-19,2014-02-24,10,251.45,74,73,602,25.145,7.4,4,5,5,455,VIP
3181,2015-12-13,2014-04-25,6,131.7,30,18,597,21.95,5.0,5,5,5,555,VIP
3182,2015-10-15,2014-02-19,5,162.9,28,77,603,32.58,5.6,4,4,5,445,VIP
3183,2015-08-07,2014-09-24,3,66.1,14,146,317,22.03333333333333,4.666666666666667,3,2,3,323,Khác
3184,2015-11-20,2014-01-31,7,85.2,26,41,658,12.171428571428573,3.7142857142857144,5,5,3,553,Trung thành
3185,2015-03-02,2014-02-21,4,89.9,21,304,374,22.475,5.25,2,3,4,234,Nguy cơ
3186,2015-11-25,2014-04-24,5,132.8,21,36,580,26.560000000000002,4.2,5,4,5,545,VIP
3188,2015-12-06,2014-05-08,3,30.589999999999996,10,25,577,10.196666666666665,3.3333333333333335,5,2,1,521,Mới
3189,2015-11-23,2014-02-08,7,117.04,37,38,653,16.720000000000002,5.285714285714286,5,5,4,554,VIP
3190,2015-11-21,2014-04-13,4,107.46000000000001,24,40,587,26.865000000000002,6.0,5,3,4,534,Trung thành
3191,2015-12-30,2014-05-11,2,44.09,10,1,598,22.045,5.0,5,1,2,512,Mới
3193,2015-01-31,2014-04-18,4,90.6,24,334,288,22.65,6.0,1,3,4,134,Nguy cơ
3194,2015-05-03,2014-02-02,6,145.8,34,242,455,24.3,5.666666666666667,2,5,5,255,Nguy cơ
3195,2015-07-08,2015-01-30,3,46.7,11,176,159,15.566666666666668,3.6666666666666665,3,2,2,322,Khác
3196,2015-11-04,2015-05-05,2,30.439999999999998,9,57,183,15.219999999999999,4.5,4,1,1,411,Vãng lai
3197,2014-03-01,2014-03-01,1,19.8,6,670,0,19.8,6.0,1,1,1,111,Vãng lai
3198,2015-06-23,2015-05-08,2,51.00000000000001,11,191,46,25.500000000000004,5.5,2,1,2,212,Khác
3199,2015-12-24,2015-12-24,1,33.900000000000006,4,7,0,33.900000000000006,4.0,5,1,1,511,Mới
3200,2015-04-01,2014-09-07,4,116.9,15,274,206,29.225,3.75,2,3,4,234,Nguy cơ
3201,2015-11-27,2014-03-30,6,212.39999999999998,34,34,607,35.4,5.666666666666667,5,5,5,555,VIP
3202,2015-11-14,2015-04-16,3,56.4,11,47,212,18.8,3.6666666666666665,4,2,2,422,Khác
3203,2015-08-07,2014-03-04,5,111.20000000000002,26,146,521,22.240000000000002,5.2,3,4,4,344,Trung thành
3204,2015-05-08,2014-05-29,5,113.62,22,237,344,22.724,4.4,2,4,4,244,Nguy cơ
3205,2015-12-11,2014-06-03,5,92.6,27,20,556,18.52,5.4,5,4,4,544,VIP
3206,2015-10-13,2014-07-07,6,115.91000000000001,23,79,463,19.318333333333335,3.8333333333333335,4,5,4,454,VIP
3207,2015-11-26,2014-04-24,4,147.20000000000002,23,35,581,36.800000000000004,5.75,5,3,5,535,Trung thành
3208,2015-11-20,2014-09-20,5,69.4,16,41,426,13.88,3.2,5,4,3,543,Trung thành
3209,2015-12-28,2014-03-15,5,49.4,18,3,653,9.879999999999999,3.6,5,4,2,542,Trung thành
3210,2015-12-23,2014-02-09,3,75.9,17,8,682,25.3,5.666666666666667,5,2,3,523,Mới
3211,2015-09-30,2014-12-16,2,33.0,9,92,288,16.5,4.5,4,1,1,411,Vãng lai
3212,2015-04-18,2014-04-09,2,45.9,8,257,374,22.95,4.0,2,1,2,212,Khác
3213,2014-12-19,2014-05-07,3,70.79,15,377,226,23.596666666666668,5.0,1,2,3,123,Khác
3214,2015-12-22,2015-01-14,4,104.8,28,9,342,26.2,7.0,5,3,4,534,Trung thành
3215,2015-07-21,2014-02-26,4,96.64,24,163,510,24.16,6.0,3,3,4,334,Trung thành
3216,2015-02-12,2014-11-02,2,12.0,6,322,102,6.0,3.0,2,1,1,211,Vãng lai
3217,2015-03-20,2014-08-12,3,43.599999999999994,12,286,220,14.533333333333331,4.0,2,2,2,222,Khác
3218,2014-06-11,2014-01-06,2,36.1,10,568,156,18.05,5.0,1,1,1,111,Vãng lai
3219,2015-08-04,2014-01-21,3,60.54,16,149,560,20.18,5.333333333333333,3,2,2,322,Khác
3220,2015-11-07,2014-01-02,5,60.7,25,54,674,12.14,5.0,4,4,2,442,Trung thành
3221,2015-06-29,2014-01-16,9,220.9,44,185,529,24.544444444444444,4.888888888888889,3,5,5,355,Trung thành
3222,2015-08-05,2014-01-16,4,68.22,19,148,566,17.055,4.75,3,3,3,333,Trung thành
3223,2014-08-06,2014-08-06,1,75.6,8,512,0,75.6,8.0,1,1,3,113,Khác
3224,2015-03-14,2014-06-10,4,112.76,23,292,277,28.19,5.75,2,3,4,234,Nguy cơ
3225,2015-12-12,2014-06-25,7,211.7,34,19,535,30.24285714285714,4.857142857142857,5,5,5,555,VIP
3226,2014-10-25,2014-02-26,4,104.2,16,432,241,26.05,4.0,1,3,4,134,Nguy cơ
3227,2015-11-30,2014-03-01,5,78.66,28,31,639,15.732,5.6,5,4,3,543,Trung thành
3228,2015-01-26,2015-01-26,1,97.80000000000001,17,339,0,97.80000000000001,17.0,1,1,4,114,Khác
3229,2015-08-07,2014-11-16,3,100.8,22,146,264,33.6,7.333333333333333,3,2,4,324,Khác
3230,2015-01-14,2015-01-14,1,19.6,5,351,0,19.6,5.0,1,1,1,111,Vãng lai
3231,2015-03-31,2014-03-22,2,26.0,8,275,374,13.0,4.0,2,1,1,211,Vãng lai
3232,2015-12-18,2014-07-01,7,128.45,32,13,535,18.349999999999998,4.571428571428571,5,5,5,555,VIP
3233,2014-10-26,2014-10-26,1,39.5,5,431,0,39.5,5.0,1,1,2,112,Khác
3234,2015-08-16,2015-08-16,1,17.1,3,137,0,17.1,3.0,3,1,1,311,Vãng lai
3235,2015-12-28,2014-10-22,3,50.6,11,3,432,16.866666666666667,3.6666666666666665,5,2,2,522,Mới
3236,2015-07-04,2014-04-17,4,79.2,18,180,443,19.8,4.5,3,3,3,333,Trung thành
3237,2015-06-28,2014-08-04,4,76.5,24,186,328,19.125,6.0,3,3,3,333,Trung thành
3238,2014-07-03,2014-02-06,2,24.0,14,546,147,12.0,7.0,1,1,1,111,Vãng lai
3239,2015-11-27,2015-11-27,1,5.9,3,34,0,5.9,3.0,5,1,1,511,Mới
3240,2015-01-01,2014-10-31,2,11.4,8,364,62,5.7,4.0,1,1,1,111,Vãng lai
3241,2015-09-20,2014-01-08,3,77.60000000000001,19,102,620,25.86666666666667,6.333333333333333,4,2,3,423,Khác
3242,2015-05-23,2014-07-29,3,33.1,15,222,298,11.033333333333333,5.0,2,2,1,221,Khác
3243,2014-01-02,2014-01-02,1,8.9,4,728,0,8.9,4.0,1,1,1,111,Vãng lai
3244,2015-11-20,2014-06-21,3,27.9,11,41,517,9.299999999999999,3.6666666666666665,5,2,1,521,Mới
3245,2015-12-08,2015-01-24,5,271.8,37,23,318,54.36,7.4,5,4,5,545,VIP
3246,2015-08-27,2014-01-14,8,221.4,44,126,590,27.675,5.5,3,5,5,355,Trung thành
3247,2015-11-01,2014-03-09,7,165.9,51,60,602,23.7,7.285714285714286,4,5,5,455,VIP
3248,2015-06-19,2014-02-06,10,205.44,47,195,498,20.544,4.7,2,5,5,255,Nguy cơ
3249,2014-12-22,2014-04-02,2,52.35000000000001,9,374,264,26.175000000000004,4.5,1,1,2,112,Khác
3250,2015-04-12,2014-10-19,2,42.1,10,263,175,21.05,5.0,2,1,2,212,Khác
3251,2015-12-26,2014-06-26,7,248.12,45,5,548,35.44571428571429,6.428571428571429,5,5,5,555,VIP
3252,2015-08-22,2014-05-14,5,60.0,21,131,465,12.0,4.2,3,4,2,342,Trung thành
3253,2015-06-20,2014-06-26,2,51.900000000000006,10,194,359,25.950000000000003,5.0,2,1,2,212,Khác
3254,2015-10-19,2014-03-02,4,73.92,19,73,596,18.48,4.75,4,3,3,433,Trung thành
3255,2015-11-05,2014-01-23,6,71.1,26,56,651,11.85,4.333333333333333,4,5,3,453,Trung thành
3256,2015-07-30,2014-10-10,4,65.30000000000001,18,154,293,16.325000000000003,4.5,3,3,3,333,Trung thành
3257,2015-02-13,2014-09-02,2,57.25,20,321,164,28.625,10.0,2,1,2,212,Khác
3258,2015-05-20,2014-04-10,6,130.34,24,225,405,21.723333333333333,4.0,2,5,5,255,Nguy cơ
3259,2015-09-02,2014-02-01,4,49.92,17,120,578,12.48,4.25,3,3,2,332,Trung thành
3260,2015-12-02,2014-12-30,3,80.2,17,29,337,26.733333333333334,5.666666666666667,5,2,3,523,Mới
3262,2015-12-08,2014-04-16,4,96.4,29,23,601,24.1,7.25,5,3,4,534,Trung thành
3263,2014-07-17,2014-04-17,3,47.300000000000004,12,532,91,15.766666666666667,4.0,1,2,2,122,Khác
3264,2015-04-05,2014-02-27,5,49.349999999999994,22,270,402,9.87,4.4,2,4,2,242,Nguy cơ
3265,2015-12-09,2014-07-09,2,55.5,13,22,518,27.75,6.5,5,1,2,512,Mới
3266,2015-10-25,2014-07-16,7,143.55,51,67,466,20.50714285714286,7.285714285714286,4,5,5,455,VIP
3267,2015-01-18,2014-03-27,4,50.2,18,347,297,12.55,4.5,1,3,2,132,Nguy cơ
3268,2015-11-06,2014-01-23,7,132.27,35,55,652,18.895714285714288,5.0,4,5,5,455,VIP
3269,2015-10-07,2014-07-09,2,26.1,10,85,455,13.05,5.0,4,1,1,411,Vãng lai
3270,2015-05-15,2015-05-15,1,6.9,6,230,0,6.9,6.0,2,1,1,211,Vãng lai
3271,2015-12-27,2014-02-25,3,71.4,13,4,670,23.8,4.333333333333333,5,2,3,523,Mới
3272,2015-06-21,2014-04-18,2,16.65,8,193,429,8.325,4.0,2,1,1,211,Vãng lai
3273,2015-09-26,2014-02-04,3,81.4,19,96,599,27.133333333333336,6.333333333333333,4,2,3,423,Khác
3275,2015-10-26,2014-12-04,3,109.0,20,66,326,36.333333333333336,6.666666666666667,4,2,4,424,Khác
3276,2015-06-30,2014-08-08,4,151.8,37,184,326,37.95,9.25,3,3,5,335,Trung thành
3277,2014-10-31,2014-08-28,3,68.60000000000001,12,426,64,22.86666666666667,4.0,1,2,3,123,Khác
3278,2014-11-29,2014-03-13,2,38.2,6,397,261,19.1,3.0,1,1,2,112,Khác
3279,2014-11-26,2014-03-07,3,55.69,17,400,264,18.563333333333333,5.666666666666667,1,2,2,122,Khác
3280,2015-07-13,2014-06-07,3,77.8,11,171,401,25.933333333333334,3.6666666666666665,3,2,3,323,Khác
3281,2015-10-25,2014-04-19,3,103.7,13,67,554,34.56666666666667,4.333333333333333,4,2,4,424,Khác
3282,2015-06-22,2014-05-12,5,86.83,20,192,406,17.366,4.0,2,4,3,243,Nguy cơ
3283,2015-07-02,2014-03-30,4,46.400000000000006,16,182,459,11.600000000000001,4.0,3,3,2,332,Trung thành
3284,2015-11-19,2014-01-04,7,130.2,36,42,684,18.599999999999998,5.142857142857143,5,5,5,555,VIP
3285,2015-07-12,2014-10-21,2,69.30000000000001,15,172,264,34.650000000000006,7.5,3,1,3,313,Khác
3286,2015-12-23,2014-08-18,2,21.6,6,8,492,10.8,3.0,5,1,1,511,Mới
3287,2015-02-02,2014-04-23,4,150.45000000000002,25,332,285,37.612500000000004,6.25,1,3,5,135,Nguy cơ
3288,2015-04-26,2014-04-20,3,25.4,15,249,371,8.466666666666667,5.0,2,2,1,221,Khác
3289,2015-12-26,2014-01-24,10,334.15,63,5,701,33.415,6.3,5,5,5,555,VIP
3290,2015-05-29,2015-05-29,1,10.9,5,216,0,10.9,5.0,2,1,1,211,Vãng lai
3291,2015-08-02,2014-01-14,2,39.9,7,151,565,19.95,3.5,3,1,2,312,Khác
3292,2015-09-13,2014-08-08,3,136.2,15,109,401,45.4,5.0,3,2,5,325,Khác
3293,2015-05-09,2014-01-19,3,25.3,13,236,475,8.433333333333334,4.333333333333333,2,2,1,221,Khác
3294,2015-07-03,2014-02-26,6,127.05000000000001,23,181,492,21.175,3.8333333333333335,3,5,4,354,Trung thành
3295,2015-07-28,2014-03-06,3,85.63,14,156,509,28.543333333333333,4.666666666666667,3,2,3,323,Khác
3296,2015-08-17,2015-03-02,5,119.5,27,136,168,23.9,5.4,3,4,4,344,Trung thành
3297,2015-05-21,2014-03-22,5,124.7,26,224,425,24.94,5.2,2,4,4,244,Nguy cơ
3298,2015-05-26,2014-02-05,4,122.7,21,219,475,30.675,5.25,2,3,4,234,Nguy cơ
3299,2015-02-28,2014-01-09,4,166.1,20,306,415,41.525,5.0,2,3,5,235,Nguy cơ
3300,2015-10-06,2014-07-10,4,117.94999999999999,26,86,453,29.487499999999997,6.5,4,3,4,434,Trung thành
3301,2015-04-25,2015-04-25,1,7.1,2,250,0,7.1,2.0,2,1,1,211,Vãng lai
3302,2015-05-22,2014-03-10,3,47.7,10,223,438,15.9,3.3333333333333335,2,2,2,222,Khác
3303,2015-01-25,2014-01-10,3,44.4,17,340,380,14.799999999999999,5.666666666666667,1,2,2,122,Khác
3304,2015-11-30,2014-11-15,3,80.3,21,31,380,26.766666666666666,7.0,5,2,3,523,Mới
3305,2015-06-24,2014-03-06,3,37.34,11,190,475,12.446666666666667,3.6666666666666665,2,2,2,222,Khác
3306,2015-12-29,2014-02-05,7,90.8,32,2,692,12.971428571428572,4.571428571428571,5,5,4,554,VIP
3307,2015-10-06,2014-03-21,4,48.5,18,86,564,12.125,4.5,4,3,2,432,Trung thành
3308,2015-10-23,2014-04-09,9,163.94000000000003,49,69,562,18.215555555555557,5.444444444444445,4,5,5,455,VIP
3309,2015-10-28,2014-01-30,7,71.67,33,64,636,10.23857142857143,4.714285714285714,4,5,3,453,Trung thành
3310,2015-05-14,2014-09-09,4,56.55,19,231,247,14.1375,4.75,2,3,2,232,Nguy cơ
3311,2015-07-01,2014-07-18,3,84.66,20,183,348,28.22,6.666666666666667,3,2,3,323,Khác
3312,2015-12-24,2014-05-27,4,95.05000000000001,22,7,576,23.762500000000003,5.5,5,3,4,534,Trung thành
3313,2015-04-08,2014-03-01,3,29.4,9,267,403,9.799999999999999,3.0,2,2,1,221,Khác
3314,2014-08-13,2014-08-13,1,21.6,3,505,0,21.6,3.0,1,1,1,111,Vãng lai
3315,2015-11-19,2014-01-21,5,90.5,24,42,667,18.1,4.8,5,4,4,544,VIP
3316,2015-01-07,2014-09-10,3,62.16,13,358,119,20.72,4.333333333333333,1,2,3,123,Khác
3317,2015-06-29,2014-06-16,3,32.11,12,185,378,10.703333333333333,4.0,3,2,1,321,Khác
3318,2015-07-21,2015-01-12,2,43.8,8,163,190,21.9,4.0,3,1,2,312,Khác
3319,2015-11-17,2015-03-03,2,34.0,8,44,259,17.0,4.0,5,1,1,511,Mới
3320,2014-04-12,2014-01-21,3,73.4,11,628,81,24.46666666666667,3.6666666666666665,1,2,3,123,Khác
3321,2015-12-25,2014-03-11,5,91.8,25,6,654,18.36,5.0,5,4,4,544,VIP
3322,2015-10-11,2014-08-01,6,149.8,32,81,436,24.96666666666667,5.333333333333333,4,5,5,455,VIP
3323,2015-12-09,2014-02-08,4,96.36,21,22,669,24.09,5.25,5,3,4,534,Trung thành
3324,2015-08-24,2014-05-07,5,64.5,20,129,474,12.9,4.0,3,4,3,343,Trung thành
3325,2015-11-29,2014-04-11,5,132.62,23,32,597,26.524,4.6,5,4,5,545,VIP
3326,2015-04-30,2014-03-07,2,31.5,10,245,419,15.75,5.0,2,1,1,211,Vãng lai
3327,2015-05-04,2014-07-16,6,78.53,24,241,292,13.088333333333333,4.0,2,5,3,253,Nguy cơ
3328,2015-10-15,2015-04-15,4,120.12,18,77,183,30.03,4.5,4,3,4,434,Trung thành
3329,2015-02-21,2014-06-04,5,112.6,31,313,262,22.52,6.2,2,4,4,244,Nguy cơ
3330,2015-07-26,2014-08-19,2,54.00000000000001,10,158,341,27.000000000000004,5.0,3,1,2,312,Khác
3331,2015-07-25,2015-05-19,2,38.12,13,159,67,19.06,6.5,3,1,2,312,Khác
3332,2015-01-31,2014-09-21,2,33.55,11,334,132,16.775,5.5,1,1,1,111,Vãng lai
3333,2015-02-22,2014-05-12,2,11.600000000000001,8,312,286,5.800000000000001,4.0,2,1,1,211,Vãng lai
3334,2015-05-03,2014-01-09,4,91.0,17,242,479,22.75,4.25,2,3,4,234,Nguy cơ
3335,2014-09-05,2014-09-05,1,37.5,7,482,0,37.5,7.0,1,1,2,112,Khác
3336,2015-03-26,2015-03-26,1,22.2,3,280,0,22.2,3.0,2,1,1,211,Vãng lai
3337,2015-06-10,2014-08-19,5,141.85999999999999,33,204,295,28.371999999999996,6.6,2,4,5,245,Nguy cơ
3338,2015-08-17,2014-05-26,4,69.10000000000001,22,136,448,17.275000000000002,5.5,3,3,3,333,Trung thành
3339,2015-12-08,2015-04-13,3,74.0,14,23,239,24.666666666666668,4.666666666666667,5,2,3,523,Mới
3341,2015-12-15,2014-10-06,2,43.519999999999996,9,16,435,21.759999999999998,4.5,5,1,2,512,Mới
3342,2015-06-22,2014-07-24,4,104.5,17,192,333,26.125,4.25,2,3,4,234,Nguy cơ
3343,2015-05-10,2014-02-11,5,94.44,20,235,453,18.887999999999998,4.0,2,4,4,244,Nguy cơ
3344,2015-04-01,2014-01-14,5,45.2,20,274,442,9.040000000000001,4.0,2,4,2,242,Nguy cơ
3345,2015-09-30,2015-09-30,1,5.2,4,92,0,5.2,4.0,4,1,1,411,Vãng lai
3346,2015-05-11,2014-08-11,3,169.70000000000002,14,234,273,56.56666666666667,4.666666666666667,2,2,5,225,Khác
3347,2015-06-05,2014-01-10,5,135.8,30,209,511,27.160000000000004,6.0,2,4,5,245,Nguy cơ
3348,2015-12-05,2014-01-18,6,108.64999999999999,33,26,686,18.10833333333333,5.5,5,5,4,554,VIP
3349,2014-07-12,2014-01-18,3,97.8,18,537,175,32.6,6.0,1,2,4,124,Khác
3350,2014-05-23,2014-01-21,2,11.9,7,587,122,5.95,3.5,1,1,1,111,Vãng lai
3351,2015-10-14,2014-06-13,2,45.199999999999996,11,78,488,22.599999999999998,5.5,4,1,2,412,Khác
3352,2015-11-08,2015-06-13,3,38.2,15,53,148,12.733333333333334,5.0,4,2,2,422,Khác
